transaction_id,customer_id,transaction_date,amount,transaction_type,channel,category,status,merchant_name,balance_after
TXN5503B7822A,CUST0103,2024-12-26 04:43:27,25297.8,PAYMENT,BRANCH,UTILITIES,SUCCESS,Merchant_39,35432.94
TXN5C8CA4B5FA,CUST0077,2024-02-23 14:44:19,37302.0,CREDIT,ATM,SALARY,SUCCESS,Merchant_99,114114.66
TXNF5A00CC92E,CUST0011,2024-11-23 12:33:12,45341.83,TRANSFER,ONLINE,REFUND,FAILED,Merchant_77,26440.15
TXN0E8C88CBFE,CUST0060,2024-08-17 17:54:30,-23823.03,TRANSFER,ATM,SALARY,SUCCESS,Merchant_37,20641.0
TXNDCC6D8C992,CUST0196,2024-01-09 22:39:21,86338.17,DEBIT,ONLINE,TRANSFER,PENDING,Merchant_2,79591.88
TXN5CA50E3C6E,CUST0130,2024-12-09 14:11:46,19639.21,DEBIT,BRANCH,EMI,FAILED,Merchant_14,490083.65
TXND2E620B624,CUST0028,2024-02-04 05:56:11,-17753.11,DEBIT,ONLINE,UTILITIES,SUCCESS,Merchant_52,324254.9
TXN3D5F27CE2D,CUST0108,2024-02-07 22:30:28,90592.54,TRANSFER,POS,ENTERTAINMENT,SUCCESS,Merchant_60,370969.23
TXN02CE26C20B,CUST0110,2024-11-06 10:36:57,66527.6,DEBIT,ONLINE,ENTERTAINMENT,FAILED,Merchant_24,53843.81
TXN26074FE5E1,CUST0199,2024-10-09 07:20:53,70873.55,CREDIT,BRANCH,GROCERIES,FAILED,Merchant_18,449605.83
TXNA88161AB78,CUST0069,2024-12-03 03:36:55,65126.57,TRANSFER,POS,RENT,SUCCESS,Merchant_30,39784.32
TXNF987B70BD0,CUST0148,2024-03-16 03:49:38,,WITHDRAWAL,BRANCH,SALARY,PENDING,Merchant_97,480881.82
TXNC36AB92585,CUST0103,2024-08-03 22:24:46,-1938.02,CREDIT,MOBILE,UTILITIES,SUCCESS,Merchant_74,178892.39
TXN0F319EA49E,CUST0152,2024-05-28 10:16:27,63427.67,DEBIT,ATM,SALARY,SUCCESS,Merchant_23,409301.41
TXN4ADCE7AF59,CUST0008,2024-01-04 13:01:07,30144.23,DEBIT,ATM,GROCERIES,SUCCESS,Merchant_32,467973.08
TXN6AAEB753B5,CUST0042,2024-12-24 02:38:26,-6570.31,DEBIT,MOBILE,GROCERIES,SUCCESS,Merchant_65,325075.81
TXNF7F6DD8B18,CUST0132,2024-04-18 12:35:24,24942.91,TRANSFER,ATM,RENT,FAILED,Merchant_3,272723.55
TXN93F2EE627E,CUST0043,2024-07-06 04:30:48,-4232.15,WITHDRAWAL,ATM,REFUND,SUCCESS,Merchant_12,302840.19
TXNCD79E0BF19,CUST0077,2024-11-18 14:45:30,39106.26,TRANSFER,BRANCH,REFUND,SUCCESS,Merchant_53,371775.31
TXN04F4C7F823,CUST0153,2024-08-16 19:00:44,69849.67,WITHDRAWAL,ATM,EMI,FAILED,Merchant_17,241046.18
TXN41C94CF7A9,CUST0179,2024-04-17 14:42:18,97116.91,PAYMENT,ONLINE,RENT,FAILED,Merchant_64,32653.32
TXN93330CF9F9,CUST0135,2024-09-15 10:03:45,53288.97,WITHDRAWAL,ONLINE,GROCERIES,SUCCESS,Merchant_78,186479.77
TXN2F0D3291EF,CUST0051,2024-10-19 12:40:14,1414.29,PAYMENT,MOBILE,TRANSFER,SUCCESS,Merchant_41,38991.96
TXN9850F3F206,CUST0146,2024-06-22 16:21:36,-8729.43,DEBIT,MOBILE,EMI,SUCCESS,Merchant_78,199516.65
TXN2BDA492BB5,CUST0193,2024-12-16 12:22:59,-41209.56,WITHDRAWAL,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_20,219568.54
TXN51172CB3DE,CUST0036,2024-12-08 14:45:57,83834.8,CREDIT,POS,EMI,SUCCESS,Merchant_34,186129.8
TXNEC83F764F9,CUST0034,2024-01-31 22:18:45,-45489.75,PAYMENT,ATM,GROCERIES,SUCCESS,Merchant_8,35497.94
TXNFADF8A70C9,CUST0170,2024-10-19 16:40:12,-45812.89,TRANSFER,ONLINE,REFUND,SUCCESS,Merchant_92,34661.35
TXN00E968DE12,CUST0086,2024-08-12 05:55:28,46480.07,TRANSFER,ONLINE,UTILITIES,SUCCESS,Merchant_67,260326.05
TXN1BC427B1BD,CUST0014,2024-08-26 23:55:53,77468.48,CREDIT,BRANCH,REFUND,SUCCESS,Merchant_98,189129.93
TXNB43539C7FE,CUST0024,2024-01-06 23:45:36,-14947.89,DEBIT,MOBILE,GROCERIES,SUCCESS,Merchant_73,7058.29
TXN412A0C13E9,CUST0080,2024-03-24 05:35:54,12357.52,WITHDRAWAL,POS,EMI,PENDING,Merchant_57,56642.39
TXN7570D06973,CUST0197,2024-07-16 15:39:43,63520.9,CREDIT,ATM,GROCERIES,PENDING,Merchant_45,231327.29
TXNA4207FF808,CUST0037,2024-01-07 11:26:04,83872.84,DEBIT,ATM,GROCERIES,FAILED,Merchant_58,70085.09
TXNBC0740200A,CUST0089,2024-03-21 12:18:40,34518.5,TRANSFER,ATM,UTILITIES,SUCCESS,Merchant_32,65626.6
TXN62BD65DEDB,CUST0118,2024-05-07 21:01:40,3865.52,PAYMENT,ONLINE,UTILITIES,PENDING,Merchant_71,78139.24
TXN49DC63E8E1,CUST0102,2024-02-17 02:09:42,87311.14,WITHDRAWAL,ONLINE,EMI,SUCCESS,Merchant_69,360741.78
TXN41A320D7F6,CUST0043,2024-10-22 03:02:31,33119.22,PAYMENT,ATM,GROCERIES,SUCCESS,Merchant_44,408183.78
TXN3CC451FF5B,CUST0118,2024-10-07 00:29:45,32969.77,WITHDRAWAL,MOBILE,SALARY,SUCCESS,Merchant_10,263393.2
TXN06DE5FF395,CUST0001,2024-10-10 14:40:05,97486.13,PAYMENT,MOBILE,EMI,SUCCESS,Merchant_32,200907.71
TXN3E879B2562,CUST0169,2024-04-09 13:21:50,-17738.17,CREDIT,BRANCH,EMI,SUCCESS,Merchant_13,361609.8
TXN77BB0F1021,CUST0038,2024-11-28 18:18:28,,PAYMENT,POS,EMI,SUCCESS,Merchant_13,198358.27
TXNC87F85D02A,CUST0052,2024-07-21 08:35:17,-4151.38,WITHDRAWAL,ATM,TRANSFER,PENDING,Merchant_33,200508.36
TXN0AAA878CF8,CUST0045,2024-08-15 21:57:48,93462.75,PAYMENT,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_51,485594.84
TXN7790D0DBF0,CUST0078,2024-11-05 18:32:00,58486.61,TRANSFER,ONLINE,ENTERTAINMENT,PENDING,Merchant_54,148281.16
TXN9C4F5D2C88,,2024-10-24 05:04:53,-17245.53,CREDIT,ATM,EMI,SUCCESS,Merchant_26,392419.64
TXN7193ADE730,CUST0021,2024-05-05 07:20:09,8139.59,WITHDRAWAL,MOBILE,UTILITIES,SUCCESS,Merchant_36,52028.38
TXNA17030E1CC,CUST0048,2024-10-10 10:43:11,27204.27,PAYMENT,ATM,SALARY,SUCCESS,Merchant_34,412014.22
TXNA1EB380F93,CUST0061,2024-04-05 11:52:42,-25713.28,WITHDRAWAL,POS,RENT,SUCCESS,Merchant_48,474491.67
TXN7AD04527C9,CUST0053,2024-08-05 12:41:31,-30124.11,WITHDRAWAL,POS,REFUND,PENDING,Merchant_46,8136.18
TXN841C062941,CUST0112,2024-03-06 10:25:33,64205.66,PAYMENT,MOBILE,EMI,SUCCESS,Merchant_3,108718.82
TXN48722C9A2C,CUST0024,2024-10-05 22:39:03,39800.56,DEBIT,MOBILE,TRANSFER,FAILED,Merchant_66,51203.01
TXND12F9D5326,CUST0186,2024-08-09 04:28:37,60141.89,PAYMENT,POS,EMI,SUCCESS,Merchant_45,327225.88
TXN452780C288,CUST0063,2024-04-22 13:34:54,12308.96,DEBIT,BRANCH,UTILITIES,SUCCESS,Merchant_80,401756.74
TXNB4E1A036B5,CUST0040,2024-04-29 15:08:17,4726.66,WITHDRAWAL,ATM,GROCERIES,SUCCESS,Merchant_40,23534.01
TXNFA59F6E103,CUST0176,2024-01-29 12:18:14,22641.34,PAYMENT,BRANCH,TRANSFER,SUCCESS,Merchant_47,321614.84
TXN49898EC87B,CUST0143,2024-08-16 19:00:31,5288.18,DEBIT,ONLINE,ENTERTAINMENT,PENDING,Merchant_20,93559.07
TXN0706A7D300,CUST0199,2024-10-03 05:46:37,40718.78,PAYMENT,ATM,RENT,SUCCESS,Merchant_21,457122.75
TXN5713606D30,CUST0096,2024-10-19 14:59:41,45159.08,TRANSFER,MOBILE,GROCERIES,SUCCESS,Merchant_70,143466.48
TXN6D220533C9,CUST0002,2024-02-17 09:27:03,49680.85,PAYMENT,BRANCH,ENTERTAINMENT,FAILED,Merchant_71,11173.73
TXNA6BA5A8332,CUST0123,2024-04-10 19:47:30,95979.15,PAYMENT,POS,GROCERIES,PENDING,Merchant_71,234995.57
TXN727984C8D1,CUST0041,2024-06-27 11:47:45,96666.15,TRANSFER,BRANCH,TRANSFER,FAILED,Merchant_46,127351.84
TXN9AD7A3FD65,CUST0089,2024-11-10 03:17:58,76191.34,WITHDRAWAL,BRANCH,EMI,SUCCESS,Merchant_8,250214.27
TXNC0EE699343,CUST0026,2024-08-06 18:52:30,42212.1,DEBIT,MOBILE,UTILITIES,PENDING,Merchant_58,45294.48
TXNF993F95E37,CUST0121,2024-10-10 22:07:53,-49891.39,CREDIT,MOBILE,SALARY,SUCCESS,Merchant_44,323693.83
TXN99E9E0C2C1,CUST0141,2024-01-19 13:20:18,-19724.83,DEBIT,BRANCH,REFUND,FAILED,Merchant_86,404923.81
TXN043DDF608C,,2024-05-20 11:10:10,71421.32,CREDIT,BRANCH,TRANSFER,SUCCESS,Merchant_31,247309.16
TXNB9D60E37BD,CUST0101,2024-03-31 15:03:29,20008.92,DEBIT,BRANCH,TRANSFER,FAILED,Merchant_93,460583.71
TXN984BAB8187,CUST0179,2024-04-29 11:16:38,9507.92,TRANSFER,POS,SALARY,SUCCESS,Merchant_16,115265.2
TXNFF294F2F09,CUST0055,2024-06-20 01:45:19,68850.68,DEBIT,ATM,GROCERIES,SUCCESS,Merchant_24,204850.66
TXND92E2AD346,CUST0121,2024-02-19 18:24:19,-38301.72,CREDIT,MOBILE,GROCERIES,FAILED,Merchant_26,460147.78
TXN2F56FA4A47,CUST0172,2024-08-05 18:58:52,4813.82,CREDIT,ATM,TRANSFER,FAILED,Merchant_85,275526.43
TXN4B5BF83542,CUST0097,2024-04-02 23:04:33,18539.89,TRANSFER,MOBILE,EMI,PENDING,Merchant_39,95991.86
TXNA4905ED7ED,CUST0119,2024-08-16 13:26:27,95622.33,PAYMENT,ATM,ENTERTAINMENT,FAILED,Merchant_17,29460.57
TXN4BC4F139B7,CUST0181,2024-05-19 04:35:44,-35105.2,CREDIT,MOBILE,SALARY,FAILED,Merchant_70,6820.26
TXN34821278B2,CUST0063,2024-12-08 19:24:23,-3394.07,CREDIT,ONLINE,SALARY,SUCCESS,Merchant_20,44589.0
TXN78597B3181,CUST0196,2024-02-06 02:35:48,-36628.11,TRANSFER,ATM,GROCERIES,SUCCESS,Merchant_50,93297.28
TXN3B2E264398,CUST0025,2024-10-12 14:34:44,88804.07,WITHDRAWAL,BRANCH,RENT,SUCCESS,Merchant_5,107402.13
TXN832348E16E,CUST0100,2024-06-07 18:39:33,3420.33,PAYMENT,MOBILE,REFUND,PENDING,Merchant_40,16308.97
TXN8B3F581FD3,CUST0033,2024-07-03 04:09:49,65805.08,CREDIT,MOBILE,ENTERTAINMENT,FAILED,Merchant_41,413964.92
TXNBBAE875A84,CUST0082,2024-03-24 12:26:16,,DEBIT,ONLINE,REFUND,FAILED,Merchant_3,193254.7
TXN2716273FFF,CUST0196,2024-09-05 09:32:53,7067.33,PAYMENT,POS,EMI,SUCCESS,Merchant_4,214520.08
TXNEDAE9E4EC8,CUST0035,2024-01-22 20:42:41,-26935.56,PAYMENT,MOBILE,EMI,SUCCESS,Merchant_60,29926.73
TXN93FA7AC71F,CUST0103,2024-11-14 11:38:19,-39629.96,DEBIT,ONLINE,EMI,SUCCESS,Merchant_11,193350.28
TXN96E883C05C,CUST0198,2024-08-07 04:35:02,-13497.62,DEBIT,MOBILE,SALARY,FAILED,Merchant_69,83055.45
TXNB1DDE7D044,CUST0084,2024-05-08 16:41:46,-9001.01,CREDIT,POS,TRANSFER,SUCCESS,Merchant_42,101547.5
TXN30512A4F0D,CUST0073,2024-10-10 00:05:45,32322.07,DEBIT,BRANCH,UTILITIES,PENDING,Merchant_80,220223.44
TXN5661587629,CUST0173,2024-03-26 20:27:12,-33026.79,PAYMENT,BRANCH,RENT,PENDING,Merchant_21,189394.27
TXNA66558D3E9,CUST0187,2024-02-18 23:17:11,31803.73,WITHDRAWAL,POS,REFUND,PENDING,Merchant_9,150053.35
TXN271EC003C5,CUST0109,2024-09-12 08:25:06,81295.66,DEBIT,ONLINE,REFUND,SUCCESS,Merchant_78,414581.29
TXN8EAF3E004A,CUST0153,2024-10-10 13:31:33,87918.07,TRANSFER,ATM,ENTERTAINMENT,SUCCESS,Merchant_4,419940.65
TXN028E763BD1,CUST0101,2024-06-01 22:53:04,681.73,PAYMENT,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_52,13380.33
TXNDB1783FB7A,CUST0137,2024-07-10 15:02:55,36528.34,DEBIT,ATM,ENTERTAINMENT,FAILED,Merchant_18,452303.54
TXN0EFFA6A625,CUST0019,2024-01-04 00:56:54,-40369.2,DEBIT,MOBILE,REFUND,SUCCESS,Merchant_12,343090.99
TXNAA7A1FE735,CUST0089,2024-11-09 17:30:22,-19701.09,TRANSFER,BRANCH,ENTERTAINMENT,FAILED,Merchant_95,32241.83
TXN147A0E86A9,CUST0126,2024-08-04 03:49:28,40021.36,DEBIT,POS,ENTERTAINMENT,FAILED,Merchant_12,208600.75
TXNFF74B5DA38,CUST0172,2024-04-09 08:40:17,82072.98,TRANSFER,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_50,226415.83
TXN2D643C8889,CUST0190,2024-12-01 18:01:02,4643.53,PAYMENT,ATM,RENT,PENDING,Merchant_87,103210.63
TXN3B2854AC53,CUST0151,2024-07-17 06:30:41,5368.58,DEBIT,ATM,RENT,PENDING,Merchant_80,450806.4
TXN9DC10FCF45,CUST0007,2024-10-21 19:41:24,15875.72,WITHDRAWAL,ONLINE,ENTERTAINMENT,PENDING,Merchant_61,273237.04
TXN9A642120C1,CUST0057,2024-07-19 19:25:18,61353.82,CREDIT,MOBILE,EMI,PENDING,Merchant_35,322531.26
TXN25B650630F,CUST0156,2024-06-05 21:39:56,62980.77,CREDIT,ATM,RENT,SUCCESS,Merchant_31,153227.87
TXN32A7FE8212,CUST0046,2024-11-12 09:29:03,63957.3,TRANSFER,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_9,456974.04
TXN096ECEB8C7,CUST0197,2024-08-31 10:06:05,-31884.96,CREDIT,POS,ENTERTAINMENT,FAILED,Merchant_87,300463.91
TXN20609C9F4B,CUST0061,2024-07-24 08:01:57,70371.89,WITHDRAWAL,ONLINE,RENT,SUCCESS,Merchant_81,151430.62
TXN77E9F7BD9A,CUST0095,2024-10-17 13:51:58,-40346.87,WITHDRAWAL,POS,RENT,PENDING,Merchant_84,265178.21
TXN3F281A9FE6,,2024-10-26 02:59:45,48330.51,DEBIT,MOBILE,UTILITIES,SUCCESS,Merchant_75,323369.07
TXN955852779F,CUST0088,2024-06-09 17:33:43,40539.87,PAYMENT,BRANCH,ENTERTAINMENT,FAILED,Merchant_21,248989.83
TXN16CE9DBE09,CUST0129,2024-11-20 04:05:25,74418.9,TRANSFER,ATM,EMI,SUCCESS,Merchant_5,391261.18
TXND7506037B9,CUST0001,2024-11-06 13:30:38,-40681.92,CREDIT,ATM,REFUND,FAILED,Merchant_42,29604.68
TXNDBBB2CE939,CUST0157,2024-05-08 19:56:07,46669.39,CREDIT,MOBILE,EMI,SUCCESS,Merchant_12,385407.96
TXN0AADE78E85,CUST0154,2024-05-27 13:50:11,78243.84,DEBIT,MOBILE,REFUND,SUCCESS,Merchant_42,337584.64
TXN1DF9C42D3C,CUST0193,2024-09-24 11:46:10,-5764.95,CREDIT,BRANCH,UTILITIES,FAILED,Merchant_89,294794.56
TXN24E091ED02,CUST0102,2024-09-13 15:22:39,-47730.42,CREDIT,BRANCH,EMI,FAILED,Merchant_92,486595.1
TXN6A58E61261,CUST0020,2024-02-27 23:06:29,-29128.82,WITHDRAWAL,POS,RENT,PENDING,Merchant_66,75018.1
TXNBF68A8590D,CUST0166,2024-08-18 07:10:17,23218.28,TRANSFER,BRANCH,ENTERTAINMENT,SUCCESS,Merchant_26,475022.71
TXN90BD63A50B,CUST0059,2024-12-11 23:57:57,-29251.06,CREDIT,ATM,RENT,FAILED,Merchant_13,250757.39
TXN5C8476232D,CUST0036,2024-03-05 18:40:46,-47879.19,TRANSFER,ATM,SALARY,SUCCESS,Merchant_72,271718.65
TXNC67E41B756,CUST0128,2024-05-22 17:54:25,6260.55,CREDIT,ONLINE,SALARY,SUCCESS,Merchant_71,332107.26
TXNF8CF85D851,CUST0049,2024-10-27 16:59:01,9546.99,DEBIT,MOBILE,SALARY,PENDING,Merchant_83,86052.13
TXNA5AFF115DF,CUST0012,2024-09-14 16:34:26,-6634.92,PAYMENT,ATM,REFUND,PENDING,Merchant_100,256911.06
TXN873305128D,CUST0055,2024-12-30 18:32:51,16970.33,WITHDRAWAL,MOBILE,UTILITIES,SUCCESS,Merchant_50,316309.25
TXN7FFFBF077A,CUST0078,2024-09-14 06:16:27,11959.72,WITHDRAWAL,ATM,RENT,PENDING,Merchant_13,448094.91
TXN69A83FD7E6,CUST0112,2024-07-26 16:39:40,-21695.5,DEBIT,MOBILE,SALARY,SUCCESS,Merchant_89,376103.36
TXN96EA53DD8E,CUST0024,2024-09-14 16:43:53,-48721.88,CREDIT,BRANCH,EMI,SUCCESS,Merchant_42,340278.23
TXN10156F1095,CUST0087,2024-03-13 01:38:59,44935.43,CREDIT,POS,GROCERIES,PENDING,Merchant_37,58749.17
TXN5E5EB20854,CUST0099,2024-12-04 21:34:19,-24029.94,PAYMENT,POS,UTILITIES,PENDING,Merchant_23,293532.13
TXN3F785E1C98,CUST0168,2024-12-10 01:14:34,79525.99,PAYMENT,ATM,EMI,SUCCESS,Merchant_1,343953.53
TXNF672F785B6,CUST0047,2024-03-02 16:35:30,90135.89,CREDIT,ATM,GROCERIES,FAILED,Merchant_50,232374.7
TXN0E0F0CC2B0,CUST0109,2024-07-23 02:21:40,80700.28,WITHDRAWAL,ATM,SALARY,SUCCESS,Merchant_2,26212.08
TXN0E1DD9E541,CUST0039,2024-12-17 22:42:20,71477.86,PAYMENT,ATM,TRANSFER,SUCCESS,Merchant_54,121517.18
TXN1223B622D4,CUST0073,2024-03-04 23:34:40,12577.21,CREDIT,ATM,SALARY,SUCCESS,Merchant_56,272690.84
TXN382400C40F,CUST0080,2024-10-05 10:01:51,-16050.99,TRANSFER,ATM,REFUND,SUCCESS,Merchant_84,214253.79
TXN23EE679860,CUST0100,2024-07-27 08:44:28,46201.51,DEBIT,ONLINE,UTILITIES,FAILED,Merchant_63,114686.72
TXN3CA85BB656,CUST0173,2024-12-15 22:34:57,-36842.3,PAYMENT,POS,TRANSFER,SUCCESS,Merchant_68,338304.86
TXN602F4D0FBD,CUST0124,2024-01-01 15:00:36,-13027.4,PAYMENT,ONLINE,EMI,SUCCESS,Merchant_70,343544.07
TXNB4C055E24D,CUST0009,2024-10-22 04:59:10,61990.56,CREDIT,MOBILE,UTILITIES,SUCCESS,Merchant_95,455051.31
TXNA63136DC64,CUST0067,2024-10-23 16:27:10,18819.01,CREDIT,ATM,RENT,SUCCESS,Merchant_6,169399.21
TXN08E45978FE,CUST0108,2024-02-13 00:34:22,-15697.54,TRANSFER,ONLINE,RENT,SUCCESS,Merchant_63,108118.43
TXN26E1936499,CUST0046,2024-07-23 15:27:30,39508.97,PAYMENT,BRANCH,SALARY,PENDING,Merchant_22,142861.47
TXN01B4D4CD77,CUST0042,2024-03-25 19:01:06,79688.62,DEBIT,MOBILE,SALARY,PENDING,Merchant_76,425254.1
TXN2A34054DB8,CUST0102,2024-02-29 21:49:47,81986.59,CREDIT,ONLINE,TRANSFER,SUCCESS,Merchant_21,2809.58
TXN9B304377B9,CUST0175,2024-04-05 07:56:24,21360.8,PAYMENT,ATM,TRANSFER,PENDING,Merchant_32,493449.07
TXNF4A66A3D0A,CUST0133,2024-05-25 01:25:37,-38241.06,PAYMENT,ONLINE,GROCERIES,FAILED,Merchant_21,434172.31
TXN29D7EF98B5,CUST0028,2024-03-22 10:15:10,-33683.24,CREDIT,POS,UTILITIES,PENDING,Merchant_26,229795.86
TXN893E1D48EE,CUST0120,2024-01-17 04:59:34,77579.53,DEBIT,ONLINE,GROCERIES,FAILED,Merchant_99,80721.89
TXNE18D970926,CUST0022,2024-06-18 15:10:26,94717.76,CREDIT,BRANCH,EMI,SUCCESS,Merchant_59,314377.91
TXN7AB9D345E7,CUST0089,2024-12-14 20:33:20,14781.1,WITHDRAWAL,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_73,140134.06
TXN4A4D0B70FD,CUST0176,2024-07-17 01:06:31,84275.58,DEBIT,ONLINE,RENT,SUCCESS,Merchant_74,360604.45
TXN1B2CC6EBBB,CUST0188,2024-07-18 17:03:25,-29895.77,TRANSFER,ATM,UTILITIES,SUCCESS,Merchant_37,258010.73
TXN17DBAEB76A,CUST0026,2024-05-13 03:34:31,-16888.83,TRANSFER,BRANCH,GROCERIES,SUCCESS,Merchant_66,40201.04
TXN10688A0E76,CUST0168,2024-06-14 20:48:13,69117.58,CREDIT,ONLINE,EMI,FAILED,Merchant_3,189045.82
TXNC358DA1A7D,CUST0104,2024-07-26 20:13:08,50539.42,PAYMENT,POS,GROCERIES,SUCCESS,Merchant_14,463112.42
TXNEE6CCE07B0,CUST0004,2024-10-09 12:43:37,70120.07,TRANSFER,POS,REFUND,PENDING,Merchant_14,377153.87
TXN4FD66B0009,CUST0042,2024-04-25 17:48:14,59580.47,CREDIT,BRANCH,UTILITIES,PENDING,Merchant_24,376434.48
TXNC480891BAC,CUST0082,2024-09-21 16:07:05,83291.51,CREDIT,ATM,RENT,FAILED,Merchant_36,327028.37
TXN25A8624B48,CUST0033,2024-11-19 00:58:01,-7806.86,WITHDRAWAL,ATM,RENT,SUCCESS,Merchant_65,42489.33
TXN16F3BD20F3,CUST0148,2024-06-13 01:06:10,-20187.15,WITHDRAWAL,BRANCH,REFUND,PENDING,Merchant_58,399939.75
TXN8D285B4C45,CUST0130,2024-07-07 08:08:25,60055.4,TRANSFER,BRANCH,UTILITIES,SUCCESS,Merchant_10,100877.52
TXN770DC16CA1,CUST0099,2024-12-18 02:34:15,75059.32,CREDIT,ATM,REFUND,PENDING,Merchant_47,147033.0
TXN7DBD61A159,CUST0176,2024-06-08 00:51:21,59171.94,TRANSFER,ONLINE,UTILITIES,SUCCESS,Merchant_43,347977.37
TXN898BEF82FF,CUST0117,2024-09-05 05:12:12,80812.08,CREDIT,ATM,TRANSFER,SUCCESS,Merchant_49,194830.53
TXN76D4D6DCD4,CUST0003,2024-07-11 07:40:58,-40513.67,PAYMENT,MOBILE,TRANSFER,PENDING,Merchant_32,429195.34
TXN3A62A41D29,CUST0125,2024-07-14 02:32:16,24583.31,PAYMENT,BRANCH,RENT,SUCCESS,Merchant_67,107760.31
TXNB89C7F9E4B,CUST0168,2024-01-08 04:10:20,56301.65,TRANSFER,POS,RENT,SUCCESS,Merchant_85,177207.87
TXN8272ED47E6,CUST0172,2024-08-25 05:10:44,-29845.38,WITHDRAWAL,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_88,253901.7
TXN5F86A4AD16,CUST0103,2024-06-04 01:02:03,31032.22,TRANSFER,ATM,EMI,SUCCESS,Merchant_90,196895.51
TXN1AE3F96169,CUST0109,2024-04-18 04:11:54,39260.1,WITHDRAWAL,ONLINE,SALARY,SUCCESS,Merchant_86,446090.17
TXNAA9C509EF4,CUST0198,2024-05-05 19:24:43,-3053.48,PAYMENT,ATM,GROCERIES,PENDING,Merchant_4,185884.71
TXNE585DFFE77,CUST0014,2024-11-07 08:28:49,-3404.31,CREDIT,BRANCH,UTILITIES,SUCCESS,Merchant_11,121159.47
TXN50C8191BC6,CUST0078,2024-08-02 05:52:54,-42333.22,CREDIT,ATM,REFUND,SUCCESS,Merchant_41,9691.99
TXN63735D318D,CUST0109,2024-03-25 23:27:54,29845.31,DEBIT,ATM,GROCERIES,PENDING,Merchant_94,441049.2
TXN09EF2DD2DD,CUST0067,2024-07-05 06:28:32,48496.06,TRANSFER,ONLINE,GROCERIES,SUCCESS,Merchant_9,329236.39
TXN1B2D4B38D5,CUST0190,2024-04-14 09:24:18,-11065.28,DEBIT,ONLINE,GROCERIES,FAILED,Merchant_93,159088.79
TXN0BAC75DD35,CUST0163,2024-10-12 01:59:28,33646.92,CREDIT,ONLINE,SALARY,FAILED,Merchant_54,375928.61
TXN9178FFDBE9,CUST0030,2024-04-19 00:33:35,37593.64,TRANSFER,ONLINE,REFUND,SUCCESS,Merchant_52,489690.49
TXNE9F758FC32,CUST0155,2024-08-11 03:01:38,23285.4,DEBIT,MOBILE,SALARY,SUCCESS,Merchant_63,179324.11
TXN29CA9274A1,CUST0116,2024-05-06 09:26:56,407.31,DEBIT,ATM,REFUND,FAILED,Merchant_29,221564.11
TXNCC01C85A46,,2024-11-18 17:01:25,69469.39,PAYMENT,ONLINE,TRANSFER,PENDING,Merchant_96,191473.39
TXN052837F322,CUST0096,2024-08-11 05:54:38,92296.66,DEBIT,ONLINE,ENTERTAINMENT,FAILED,Merchant_86,146876.62
TXNCB48DA9FAB,CUST0200,2024-07-03 10:47:52,22648.36,CREDIT,ATM,UTILITIES,PENDING,Merchant_15,182454.09
TXNA555D923D9,CUST0122,2024-05-09 23:50:38,73539.37,TRANSFER,POS,GROCERIES,SUCCESS,Merchant_54,221661.09
TXNE605AF0C2E,CUST0183,2024-02-26 22:01:54,47753.59,PAYMENT,ATM,ENTERTAINMENT,PENDING,Merchant_68,32696.99
TXN24C7F5C1F4,CUST0086,2024-01-31 19:35:24,59.49,DEBIT,BRANCH,REFUND,SUCCESS,Merchant_21,245639.98
TXNC569B40396,CUST0137,2024-03-30 17:33:05,41068.28,PAYMENT,MOBILE,ENTERTAINMENT,SUCCESS,Merchant_16,2177.73
TXN43FCDE649F,CUST0094,2024-05-18 19:20:30,86874.05,DEBIT,MOBILE,SALARY,SUCCESS,Merchant_13,366764.06
TXN5F3B7EC09F,CUST0029,2024-09-04 01:36:43,33377.91,PAYMENT,ATM,REFUND,SUCCESS,Merchant_80,198433.35
TXN765F0C7139,CUST0046,2024-03-18 22:20:37,38440.25,DEBIT,ONLINE,SALARY,SUCCESS,Merchant_39,292375.29
TXN2D19364398,CUST0109,2024-02-01 12:28:29,-23223.82,DEBIT,POS,ENTERTAINMENT,SUCCESS,Merchant_84,100873.73
TXNF9FF941886,CUST0137,2024-12-30 03:19:44,88865.18,DEBIT,MOBILE,REFUND,SUCCESS,Merchant_11,476772.7
TXNCEB10DEF59,CUST0195,2024-07-04 11:19:48,-6839.68,TRANSFER,ONLINE,RENT,SUCCESS,Merchant_78,362559.4
TXNC259B8EFB7,CUST0099,2024-05-05 04:46:24,1723.51,PAYMENT,ATM,ENTERTAINMENT,FAILED,Merchant_22,415825.49
TXNAFC349EE5F,CUST0173,2024-12-14 10:43:31,-5735.39,WITHDRAWAL,ATM,REFUND,SUCCESS,Merchant_66,70681.63
TXN66210F25B6,CUST0021,2024-05-13 20:01:30,59212.65,DEBIT,BRANCH,REFUND,FAILED,Merchant_12,387378.16
